179,17,93,1793,4,PWK-Intransit DS,0,2018-03-12 00:12:31.217,,NULL,,1,0.000,0.000,0.000
180,18,93,1893,4,KDR-Intransit DS,0,2018-03-12 00:12:31.330,,NULL,,1,0.000,0.000,0.000
181,19,93,1993,4,SBY-Intransit DS,0,2018-03-12 00:12:31.440,,NULL,,1,0.000,0.000,0.000
182,20,93,2093,4,DPS-Intransit DS,0,2018-03-12 00:12:31.547,,NULL,,1,0.000,0.000,0.000
183,21,93,2193,4,SMR-Intransit DS,0,2018-03-12 00:12:31.663,,NULL,,1,0.000,0.000,0.000
184,22,93,2293,4,BJR-Intransit DS,0,2018-03-12 00:12:31.780,,NULL,,1,0.000,0.000,0.000
185,23,93,2393,4,PLB-Intransit DS,0,2018-03-12 00:12:31.890,,NULL,,1,0.000,0.000,0.000
186,24,93,2493,4,PDG-Intransit DS,0,2018-03-12 00:12:32.020,,NULL,,1,0.000,0.000,0.000
187,25,93,2593,4,PKB-Intransit DS,0,2018-03-12 00:12:32.123,,NULL,,1,0.000,0.000,0.000
188,26,93,2693,4,MLG-Intransit DS,0,2018-03-12 00:12:32.227,,NULL,,1,0.000,0.000,0.000
189,27,93,2793,4,MDN-Intransit DS,0,2018-03-12 00:12:32.337,,NULL,,1,0.000,0.000,0.000
190,28,93,2893,4,MKS-Intransit DS,0,2018-03-12 00:12:32.440,,NULL,,1,0.000,0.000,0.000
191,29,93,2993,4,LPG-Intransit DS,0,2018-03-12 00:12:32.540,,NULL,,1,0.000,0.000,0.000
192,30,93,3093,4,PTN-Intransit DS,0,2018-03-12 00:12:32.637,,NULL,,1,0.000,0.000,0.000
193,31,93,3193,4,MND-Intransit DS,0,2018-03-12 00:12:32.740,,NULL,,1,0.000,0.000,0.000
194,32,93,3293,4,BGR-Intransit DS,0,2018-03-12 00:12:32.850,,NULL,,1,0.000,0.000,0.000
195,33,93,3393,4,JMB-Intransit DS,0,2018-03-12 00:12:32.950,,NULL,,1,0.000,0.000,0.000
196,34,93,3493,4,KND-Intransit DS,0,2018-03-12 00:12:33.047,,NULL,,1,0.000,0.000,0.000
197,35,93,3593,4,TRK-Intransit DS,0,2018-03-12 00:12:33.143,,NULL,,1,0.000,0.000,0.000
198,36,93,3693,4,PAL-Intransit DS,0,2018-03-12 00:12:33.247,,NULL,,1,0.000,0.000,0.000
199,37,93,3793,4,BTM-Intransit DS,0,2018-03-12 00:12:33.353,,NULL,,1,0.000,0.000,0.000
200,38,93,3893,4,SRG-Intransit DS,0,2018-03-12 00:12:33.460,,NULL,,1,0.000,0.000,0.000
201,39,93,3993,4,JBR-Intransit DS,0,2018-03-12 00:12:33.573,,NULL,,1,0.000,0.000,0.000
202,40,93,4093,4,ACH-Intransit DS,0,2018-03-12 00:12:33.670,,NULL,,1,0.000,0.000,0.000
203,41,93,4193,4,KRW-Intransit DS,0,2018-03-12 00:12:33.767,,NULL,,1,0.000,0.000,0.000
204,80,93,8093,4,HUB-Intransit DS,0,2018-03-12 00:12:33.860,,NULL,,1,0.000,0.000,0.000
205,81,01,8101,1,HQ-1st Class,1,2018-07-17 14:54:16.007,administrator,NULL,NULL,0,0.000,0.000,0.000
