163,KARAWANG,197,E8T,Z3D004,0.000,0.000,89736.000,0,1,NULL,logkr2,2020-01-28 16:20:09.313,logkr2
164,KARAWANG,197,E8T,Z3D002,0.000,0.000,89736.000,0,1,NULL,logkr2,2020-01-28 16:19:34.907,logkr2
165,KARAWANG,197,E8T,Z3D001,700000.000,0.000,0.000,0,1,NULL,logkr2,2020-01-28 16:20:26.033,logkr2
166,SWADAYA,8,GST,Z3D005,0.000,0.000,60480.000,0,2,NULL,logkr2,NULL,NULL
167,SWADAYA,8,GST,Z3D004,0.000,0.000,60480.000,0,2,NULL,logkr2,NULL,NULL
168,SWADAYA,8,GST,Z3D003,1700000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
169,SWADAYA,8,GST,Z3D002,1512500.000,0.000,0.000,0,2,NULL,logkr2,NULL,NULL
170,SWADAYA,11,GST,Z3D005,0.000,0.000,75000.000,0,2,NULL,logkr2,NULL,NULL
171,SWADAYA,11,GST,Z3D004,0.000,0.000,75000.000,0,2,NULL,logkr2,NULL,NULL
172,SWADAYA,20,GST,Z3D004,0.000,0.000,34560.000,0,2,NULL,logkr2,NULL,NULL
173,SWADAYA,20,GST,Z3D003,1100000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
174,SWADAYA,27,GST,Z3D005,0.000,0.000,35942.000,0,2,NULL,logkr2,NULL,NULL
175,SWADAYA,27,GST,Z3D004,0.000,0.000,35942.000,0,2,NULL,logkr2,NULL,NULL
176,SWADAYA,27,GST,Z3D003,1200000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
177,SWADAYA,32,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
178,SWADAYA,32,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
179,SWADAYA,38,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
180,SWADAYA,38,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
181,SWADAYA,39,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
182,SWADAYA,39,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
183,SWADAYA,43,GST,Z3D005,0.000,0.000,34560.000,0,1,NULL,logkr2,NULL,NULL
184,SWADAYA,45,GST,Z3D005,0.000,0.000,50688.000,0,2,NULL,logkr2,NULL,NULL
185,SWADAYA,49,GST,Z3D005,0.000,0.000,34560.000,0,1,NULL,logkr2,NULL,NULL
186,SWADAYA,50,GST,Z3D005,0.000,0.000,60653.000,0,2,NULL,logkr2,NULL,NULL
187,SWADAYA,59,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
188,SWADAYA,59,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
189,SWADAYA,64,GST,Z3D005,0.000,0.000,34560.000,0,1,NULL,logkr2,NULL,NULL
190,SWADAYA,64,GST,Z3D004,0.000,0.000,34560.000,0,1,NULL,logkr2,NULL,NULL
191,SWADAYA,64,GST,Z3D003,1000000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
192,SWADAYA,94,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
193,SWADAYA,94,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
194,SWADAYA,119,GST,Z3D005,0.000,0.000,34560.000,0,1,NULL,logkr2,NULL,NULL
195,SWADAYA,140,GST,Z3D005,0.000,0.000,200000.000,0,6,NULL,logkr2,NULL,NULL
196,SWADAYA,145,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
197,SWADAYA,145,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
198,SWADAYA,149,GST,Z3D005,0.000,0.000,34560.000,0,1,NULL,logkr2,NULL,NULL
199,SWADAYA,180,GST,Z3D005,0.000,0.000,50688.000,0,1,NULL,logkr2,NULL,NULL
200,SWADAYA,180,GST,Z3D003,1500000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
201,SWADAYA,190,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
202,SWADAYA,190,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
203,SWADAYA,193,GST,Z3D005,0.000,0.000,34560.000,0,1,NULL,logkr2,NULL,NULL
204,SWADAYA,197,GST,Z3D005,0.000,0.000,35942.000,0,1,NULL,logkr2,NULL,NULL
205,SWADAYA,197,GST,Z3D003,1200000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
206,SWADAYA,197,GST,Z3D004,0.000,0.000,35942.000,0,2,NULL,logkr2,NULL,NULL
207,SWADAYA,197,GST,Z3D002,1028500.000,0.000,0.000,0,2,NULL,logkr2,NULL,NULL
