147,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,2,0,0,0
148,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,3,1,0,0
149,22b7074b-a991-492b-bfbf-51bd63f5d5a9,23,1,0,0
150,22b7074b-a991-492b-bfbf-51bd63f5d5a9,21,1,1,1
151,22b7074b-a991-492b-bfbf-51bd63f5d5a9,22,1,1,1
152,ebfba4e7-0d88-4577-a752-f385ae9d763a,23,1,1,1
153,ebfba4e7-0d88-4577-a752-f385ae9d763a,21,1,1,1
154,ebfba4e7-0d88-4577-a752-f385ae9d763a,22,1,1,1
155,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,23,1,1,1
156,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,21,1,1,1
157,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,22,1,1,1
158,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,23,1,1,1
159,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,21,1,1,1
160,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,22,1,1,1
161,3c114c03-6052-4781-8133,23,1,1,1
162,3c114c03-6052-4781-8133,21,1,1,1
163,3c114c03-6052-4781-8133,22,1,1,1
167,93c294c5-f5d2-489c-816a-731997c99021,19,1,0,0
168,7445afc7-0d76-4cd0-a1e0-a74d86635634,23,0,0,0
169,93c294c5-f5d2-489c-816a-731997c99021,20,1,1,1
170,7445afc7-0d76-4cd0-a1e0-a74d86635634,21,0,0,0
171,7445afc7-0d76-4cd0-a1e0-a74d86635634,22,0,0,0
172,3c114c03-6052-4781-8133,24,1,1,1
173,7445afc7-0d76-4cd0-a1e0-a74d86635634,24,0,0,0
174,22b7074b-a991-492b-bfbf-51bd63f5d5a9,24,1,1,1
175,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,24,1,1,1
176,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,24,1,1,1
177,3c114c03-6052-4781-8133,26,1,1,1
178,22b7074b-a991-492b-bfbf-51bd63f5d5a9,26,1,0,0
179,7445afc7-0d76-4cd0-a1e0-a74d86635634,26,1,0,0
180,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,26,1,0,0
181,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,26,1,0,0
184,ebfba4e7-0d88-4577-a752-f385ae9d763a,26,1,1,1
185,ebfba4e7-0d88-4577-a752-f385ae9d763a,24,0,0,0
186,93c294c5-f5d2-489c-816a-731997c99021,26,1,0,0
187,93c294c5-f5d2-489c-816a-731997c99021,23,1,1,1
188,93c294c5-f5d2-489c-816a-731997c99021,21,1,1,1
189,93c294c5-f5d2-489c-816a-731997c99021,22,1,1,1
190,93c294c5-f5d2-489c-816a-731997c99021,24,1,1,1
191,3c114c03-6052-4781-8133,38,1,1,1
192,3c114c03-6052-4781-8133,46,1,1,1
193,3c114c03-6052-4781-8133,49,1,1,1
194,3c114c03-6052-4781-8133,50,1,1,1
195,3c114c03-6052-4781-8133,52,1,1,1
196,3c114c03-6052-4781-8133,29,1,1,1
197,3c114c03-6052-4781-8133,33,1,1,1
198,3c114c03-6052-4781-8133,34,1,1,1
199,3c114c03-6052-4781-8133,56,1,1,1
200,3c114c03-6052-4781-8133,31,1,1,1
201,3c114c03-6052-4781-8133,32,1,1,1
202,3c114c03-6052-4781-8133,35,1,1,1
203,3c114c03-6052-4781-8133,36,1,1,1
204,3c114c03-6052-4781-8133,51,1,1,1
205,3c114c03-6052-4781-8133,55,1,1,1
206,3c114c03-6052-4781-8133,54,0,0,0
208,3c114c03-6052-4781-8133,28,1,1,1
209,3c114c03-6052-4781-8133,37,1,1,1
210,3c114c03-6052-4781-8133,41,1,1,1
211,3c114c03-6052-4781-8133,42,1,1,1
212,3c114c03-6052-4781-8133,43,1,1,1
213,3c114c03-6052-4781-8133,44,1,1,1
214,3c114c03-6052-4781-8133,45,1,1,1
215,3c114c03-6052-4781-8133,47,1,1,1
216,93c294c5-f5d2-489c-816a-731997c99021,38,1,0,0
217,93c294c5-f5d2-489c-816a-731997c99021,46,1,0,0
218,93c294c5-f5d2-489c-816a-731997c99021,49,1,0,0
219,93c294c5-f5d2-489c-816a-731997c99021,50,0,0,0
220,93c294c5-f5d2-489c-816a-731997c99021,52,0,0,0
221,93c294c5-f5d2-489c-816a-731997c99021,29,1,0,0
222,93c294c5-f5d2-489c-816a-731997c99021,33,0,0,0
223,93c294c5-f5d2-489c-816a-731997c99021,34,1,0,0
224,93c294c5-f5d2-489c-816a-731997c99021,56,1,0,0
225,93c294c5-f5d2-489c-816a-731997c99021,31,1,1,1
226,93c294c5-f5d2-489c-816a-731997c99021,32,1,1,1
227,93c294c5-f5d2-489c-816a-731997c99021,35,1,1,1
228,93c294c5-f5d2-489c-816a-731997c99021,36,1,1,1
229,93c294c5-f5d2-489c-816a-731997c99021,51,1,1,1
230,93c294c5-f5d2-489c-816a-731997c99021,55,1,1,1
231,93c294c5-f5d2-489c-816a-731997c99021,54,0,0,0
233,93c294c5-f5d2-489c-816a-731997c99021,28,1,0,0
234,93c294c5-f5d2-489c-816a-731997c99021,37,0,0,0
235,93c294c5-f5d2-489c-816a-731997c99021,41,0,0,0
236,93c294c5-f5d2-489c-816a-731997c99021,42,1,1,1
237,93c294c5-f5d2-489c-816a-731997c99021,43,1,1,1
238,93c294c5-f5d2-489c-816a-731997c99021,44,1,0,0
239,93c294c5-f5d2-489c-816a-731997c99021,45,1,0,0
240,93c294c5-f5d2-489c-816a-731997c99021,47,1,1,1
241,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,38,1,1,1
242,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,46,1,1,1
243,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,49,1,0,0
244,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,50,1,1,1
245,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,52,0,0,0
246,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,29,1,0,0
247,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,33,0,0,0
248,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,34,1,1,1
249,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,56,1,1,1
250,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,31,0,0,0
251,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,32,0,0,0
252,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,35,0,0,0
253,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,36,0,0,0
254,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,51,1,1,1
255,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,55,1,1,1
256,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,54,0,0,0
257,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,28,1,0,0
258,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,37,1,0,0
259,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,41,1,1,0
260,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,42,1,1,1
261,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,43,0,0,0
262,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,44,1,1,1
263,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,45,0,0,0
264,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,47,1,1,1
265,ebfba4e7-0d88-4577-a752-f385ae9d763a,38,1,1,1
266,ebfba4e7-0d88-4577-a752-f385ae9d763a,46,1,1,1
267,ebfba4e7-0d88-4577-a752-f385ae9d763a,49,1,0,0
268,ebfba4e7-0d88-4577-a752-f385ae9d763a,50,0,0,0
269,ebfba4e7-0d88-4577-a752-f385ae9d763a,52,0,0,0
270,ebfba4e7-0d88-4577-a752-f385ae9d763a,29,1,0,0
271,ebfba4e7-0d88-4577-a752-f385ae9d763a,33,0,0,0
272,ebfba4e7-0d88-4577-a752-f385ae9d763a,34,1,1,1
273,ebfba4e7-0d88-4577-a752-f385ae9d763a,56,1,1,1
274,ebfba4e7-0d88-4577-a752-f385ae9d763a,31,0,0,0
275,ebfba4e7-0d88-4577-a752-f385ae9d763a,32,0,0,0
276,ebfba4e7-0d88-4577-a752-f385ae9d763a,35,0,0,0
277,ebfba4e7-0d88-4577-a752-f385ae9d763a,36,0,0,0
278,ebfba4e7-0d88-4577-a752-f385ae9d763a,51,1,1,1
279,ebfba4e7-0d88-4577-a752-f385ae9d763a,55,1,1,1
280,ebfba4e7-0d88-4577-a752-f385ae9d763a,54,0,0,0
281,ebfba4e7-0d88-4577-a752-f385ae9d763a,28,1,0,0
282,ebfba4e7-0d88-4577-a752-f385ae9d763a,37,1,0,0
283,ebfba4e7-0d88-4577-a752-f385ae9d763a,41,1,0,0
284,ebfba4e7-0d88-4577-a752-f385ae9d763a,42,0,0,0
285,ebfba4e7-0d88-4577-a752-f385ae9d763a,43,1,1,1
286,ebfba4e7-0d88-4577-a752-f385ae9d763a,44,1,1,1
287,ebfba4e7-0d88-4577-a752-f385ae9d763a,45,0,0,0
288,ebfba4e7-0d88-4577-a752-f385ae9d763a,47,1,1,1
289,22b7074b-a991-492b-bfbf-51bd63f5d5a9,38,0,0,0
290,22b7074b-a991-492b-bfbf-51bd63f5d5a9,46,0,0,0
291,22b7074b-a991-492b-bfbf-51bd63f5d5a9,49,1,0,0
292,22b7074b-a991-492b-bfbf-51bd63f5d5a9,50,1,0,0
293,22b7074b-a991-492b-bfbf-51bd63f5d5a9,52,0,0,0
294,22b7074b-a991-492b-bfbf-51bd63f5d5a9,29,1,0,0
295,22b7074b-a991-492b-bfbf-51bd63f5d5a9,33,1,0,0
296,22b7074b-a991-492b-bfbf-51bd63f5d5a9,34,0,0,0
297,22b7074b-a991-492b-bfbf-51bd63f5d5a9,56,0,0,0
298,22b7074b-a991-492b-bfbf-51bd63f5d5a9,31,1,1,1
299,22b7074b-a991-492b-bfbf-51bd63f5d5a9,32,1,1,1
300,22b7074b-a991-492b-bfbf-51bd63f5d5a9,35,1,1,1
301,22b7074b-a991-492b-bfbf-51bd63f5d5a9,36,1,1,1
302,22b7074b-a991-492b-bfbf-51bd63f5d5a9,51,1,1,1
303,22b7074b-a991-492b-bfbf-51bd63f5d5a9,55,1,1,1
304,22b7074b-a991-492b-bfbf-51bd63f5d5a9,54,0,0,0
305,22b7074b-a991-492b-bfbf-51bd63f5d5a9,28,0,0,0
306,22b7074b-a991-492b-bfbf-51bd63f5d5a9,37,0,0,0
307,22b7074b-a991-492b-bfbf-51bd63f5d5a9,41,0,0,0
308,22b7074b-a991-492b-bfbf-51bd63f5d5a9,42,0,0,0
309,22b7074b-a991-492b-bfbf-51bd63f5d5a9,43,0,0,0
310,22b7074b-a991-492b-bfbf-51bd63f5d5a9,44,1,1,1
311,22b7074b-a991-492b-bfbf-51bd63f5d5a9,45,0,0,0
312,22b7074b-a991-492b-bfbf-51bd63f5d5a9,47,1,0,0
313,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,38,1,1,1
314,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,46,1,1,1
315,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,49,1,1,1
316,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,50,1,1,1
317,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,52,1,1,1
318,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,29,1,1,0
319,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,33,1,0,0
320,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,34,1,1,1
321,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,56,1,1,1
322,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,31,1,1,1
323,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,32,1,1,1
324,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,35,1,1,1
325,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,36,1,1,1
326,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,51,1,1,1
327,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,55,1,1,1
328,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,54,0,0,0
329,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,28,1,0,0
330,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,37,1,1,1
331,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,41,1,1,1
332,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,42,1,1,1
333,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,43,1,1,1
334,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,44,1,1,1
335,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,45,1,1,1
336,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,47,1,1,1
338,196f050d-6ad4-41bd-97a8-bffb8b7d5877,16,0,0,0
339,196f050d-6ad4-41bd-97a8-bffb8b7d5877,26,0,0,0
340,196f050d-6ad4-41bd-97a8-bffb8b7d5877,19,0,0,0
341,196f050d-6ad4-41bd-97a8-bffb8b7d5877,38,0,0,0
342,196f050d-6ad4-41bd-97a8-bffb8b7d5877,46,0,0,0
343,196f050d-6ad4-41bd-97a8-bffb8b7d5877,49,1,1,0
344,196f050d-6ad4-41bd-97a8-bffb8b7d5877,50,1,1,1
345,196f050d-6ad4-41bd-97a8-bffb8b7d5877,52,0,0,0
346,196f050d-6ad4-41bd-97a8-bffb8b7d5877,4,0,0,0
347,196f050d-6ad4-41bd-97a8-bffb8b7d5877,6,0,0,0
348,196f050d-6ad4-41bd-97a8-bffb8b7d5877,7,0,0,0
349,196f050d-6ad4-41bd-97a8-bffb8b7d5877,8,0,0,0
350,196f050d-6ad4-41bd-97a8-bffb8b7d5877,12,0,0,0
351,196f050d-6ad4-41bd-97a8-bffb8b7d5877,9,0,0,0
352,196f050d-6ad4-41bd-97a8-bffb8b7d5877,29,0,0,0
353,196f050d-6ad4-41bd-97a8-bffb8b7d5877,33,0,0,0
354,196f050d-6ad4-41bd-97a8-bffb8b7d5877,23,0,0,0
355,196f050d-6ad4-41bd-97a8-bffb8b7d5877,34,0,0,0
356,196f050d-6ad4-41bd-97a8-bffb8b7d5877,56,0,0,0
357,196f050d-6ad4-41bd-97a8-bffb8b7d5877,20,0,0,0
358,196f050d-6ad4-41bd-97a8-bffb8b7d5877,21,0,0,0
359,196f050d-6ad4-41bd-97a8-bffb8b7d5877,22,0,0,0
360,196f050d-6ad4-41bd-97a8-bffb8b7d5877,24,0,0,0
361,196f050d-6ad4-41bd-97a8-bffb8b7d5877,31,0,0,0
362,196f050d-6ad4-41bd-97a8-bffb8b7d5877,32,0,0,0
363,196f050d-6ad4-41bd-97a8-bffb8b7d5877,35,0,0,0
364,196f050d-6ad4-41bd-97a8-bffb8b7d5877,36,0,0,0
365,196f050d-6ad4-41bd-97a8-bffb8b7d5877,51,0,0,0
366,196f050d-6ad4-41bd-97a8-bffb8b7d5877,55,0,0,0
367,196f050d-6ad4-41bd-97a8-bffb8b7d5877,54,0,0,0
368,196f050d-6ad4-41bd-97a8-bffb8b7d5877,1,0,0,0
369,196f050d-6ad4-41bd-97a8-bffb8b7d5877,2,0,0,0
370,196f050d-6ad4-41bd-97a8-bffb8b7d5877,3,0,0,0
371,196f050d-6ad4-41bd-97a8-bffb8b7d5877,28,0,0,0
372,196f050d-6ad4-41bd-97a8-bffb8b7d5877,37,0,0,0
373,196f050d-6ad4-41bd-97a8-bffb8b7d5877,41,0,0,0
374,196f050d-6ad4-41bd-97a8-bffb8b7d5877,42,0,0,0
375,196f050d-6ad4-41bd-97a8-bffb8b7d5877,43,0,0,0
376,196f050d-6ad4-41bd-97a8-bffb8b7d5877,44,0,0,0
377,196f050d-6ad4-41bd-97a8-bffb8b7d5877,45,0,0,0
378,196f050d-6ad4-41bd-97a8-bffb8b7d5877,10,0,0,0
379,196f050d-6ad4-41bd-97a8-bffb8b7d5877,13,0,0,0
380,196f050d-6ad4-41bd-97a8-bffb8b7d5877,14,0,0,0
381,196f050d-6ad4-41bd-97a8-bffb8b7d5877,15,0,0,0
382,196f050d-6ad4-41bd-97a8-bffb8b7d5877,17,0,0,0
383,196f050d-6ad4-41bd-97a8-bffb8b7d5877,18,0,0,0
384,196f050d-6ad4-41bd-97a8-bffb8b7d5877,47,0,0,0
385,3c114c03-6052-4781-8133,57,1,1,1
386,196f050d-6ad4-41bd-97a8-bffb8b7d5877,57,1,1,1
387,3c114c03-6052-4781-8133,58,1,1,1
388,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,57,1,1,1
389,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,58,0,0,0
390,3c114c03-6052-4781-8133,59,1,1,1
391,3c114c03-6052-4781-8133,63,1,1,1
392,3c114c03-6052-4781-8133,60,1,1,1
393,3c114c03-6052-4781-8133,61,1,1,1
394,3c114c03-6052-4781-8133,62,1,1,1
395,93c294c5-f5d2-489c-816a-731997c99021,59,0,0,0
396,93c294c5-f5d2-489c-816a-731997c99021,63,0,0,0
397,93c294c5-f5d2-489c-816a-731997c99021,57,1,1,1
398,93c294c5-f5d2-489c-816a-731997c99021,58,0,0,0
399,93c294c5-f5d2-489c-816a-731997c99021,60,0,0,0
400,93c294c5-f5d2-489c-816a-731997c99021,61,0,0,0
401,93c294c5-f5d2-489c-816a-731997c99021,62,1,1,1
402,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,59,0,0,0
403,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,63,0,0,0
404,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,60,0,0,0
405,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,61,0,0,0
406,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,62,1,1,1
407,ebfba4e7-0d88-4577-a752-f385ae9d763a,59,0,0,0
408,ebfba4e7-0d88-4577-a752-f385ae9d763a,63,0,0,0
409,ebfba4e7-0d88-4577-a752-f385ae9d763a,57,1,1,1
410,ebfba4e7-0d88-4577-a752-f385ae9d763a,58,0,0,0
411,ebfba4e7-0d88-4577-a752-f385ae9d763a,60,0,0,0
412,ebfba4e7-0d88-4577-a752-f385ae9d763a,61,0,0,0
413,ebfba4e7-0d88-4577-a752-f385ae9d763a,62,1,1,1
414,3c114c03-6052-4781-8133,64,1,1,1
415,8dc392e5-dd48-4f2a-927a-4aba639bbb2c,64,0,0,0
416,93c294c5-f5d2-489c-816a-731997c99021,64,0,0,0
417,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,59,0,0,0
418,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,63,1,1,1
419,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,64,0,0,0
420,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,57,1,1,1
421,1db40d13-ecbe-44cd-b5d0-fbd6aa28a2ce,58,1,1,1
