162,Z3D011,T15,H 1779 AA,,2018-11-21 10:49:04.350,99mis,NULL,NULL,,,,3D1515,1
163,Z3D002,T15,H 1805 BA,,2018-11-21 10:49:27.850,99mis,NULL,NULL,,,,3D1515,1
164,Z3D011,T15,H 1807 AA,,2018-11-21 10:49:48.303,99mis,NULL,NULL,,,,3D1515,1
165,Z3D011,T15,H 1815 FH,,2018-11-21 10:50:08.820,99mis,NULL,NULL,,,,3D1515,1
166,Z3D011,T15,H 1817 AS,,2018-11-21 10:50:49.587,99mis,2018-11-21 10:51:05.947,99mis,,,,3D1515,1
167,Z3D002,T15,H 1820 BA,,2018-11-21 10:51:23.197,99mis,NULL,NULL,,,,3D1515,1
168,Z3D002,T15,H 1825 BA,,2018-11-21 10:51:42.773,99mis,NULL,NULL,,,,3D1515,1
169,Z3D011,T15,H 1826 AF,,2018-11-21 10:52:09.023,99mis,NULL,NULL,,,,3D1515,1
170,Z3D011,T15,H 1827 GH,,2018-11-21 10:52:34.510,99mis,NULL,NULL,,,,3D1515,1
171,Z3D011,T15,H 1837 AA,,2018-11-21 10:52:53.853,99mis,NULL,NULL,,,,3D1515,1
172,Z3D011,T15,H 1840 BP,,2018-11-21 10:53:44.480,99mis,NULL,NULL,,,,3D1515,1
173,Z3D011,T15,H 1853 DA,,2018-11-21 10:54:07.463,99mis,NULL,NULL,,,,3D1515,1
174,Z3D011,T15,H 1855 EA,,2018-11-21 10:54:27.433,99mis,NULL,NULL,,,,3D1515,1
175,Z3D011,T15,H 1865 EA,,2018-11-21 10:55:13.590,99mis,NULL,NULL,,,,3D1515,1
176,Z3D011,T15,H 1883 BP,,2018-11-21 10:55:42.467,99mis,NULL,NULL,,,,3D1515,1
177,Z3D001,T15,H 1887 FF,,2018-11-21 10:56:02.717,99mis,NULL,NULL,,,,3D1515,1
178,Z3D011,T15,H 1900 EH,,2018-11-21 10:56:26.373,99mis,NULL,NULL,,,,3D1515,1
179,Z3D011,T15,H 1917 ES,,2018-11-21 10:56:45.107,99mis,NULL,NULL,,,,3D1515,1
180,Z3D011,T15,H 1920 EA,,2018-11-21 10:57:04.547,99mis,NULL,NULL,,,,3D1515,1
181,Z3D011,T15,H 1925 EA,,2018-11-21 10:57:30.640,99mis,NULL,NULL,,,,3D1515,1
182,Z3D011,T15,H 1933 DJ,,2018-11-21 10:57:51.983,99mis,NULL,NULL,,,,3D1515,1
183,Z3D011,T15,H 1939 FA,,2018-11-21 10:58:09.810,99mis,NULL,NULL,,,,3D1515,1
184,Z3D011,T15,H 1944 DJ,,2018-11-21 10:58:30.623,99mis,NULL,NULL,,,,3D1515,1
185,Z3D011,T15,H 1950 CA,,2018-11-21 10:58:49.810,99mis,NULL,NULL,,,,3D1515,1
186,Z3D003,T15,H 1956 AA,,2018-11-21 10:59:08.997,99mis,NULL,NULL,,,,3D1515,1
187,Z3D011,T15,H 1961 FA,,2018-11-21 10:59:33.217,99mis,NULL,NULL,,,,3D1515,1
188,Z3D011,T15,H 1963 EH,,2018-11-21 11:00:04.357,99mis,NULL,NULL,,,,3D1515,1
189,Z3D011,T15,H 1976 BH,,2018-11-21 11:00:24.980,99mis,NULL,NULL,,,,3D1515,1
190,Z3D011,T15,H 1985 FA,,2018-11-21 11:00:45.077,99mis,NULL,NULL,,,,3D1515,1
191,Z3D011,T15,H 1985 FF,,2018-11-21 11:01:10.560,99mis,NULL,NULL,,,,3D1515,1
192,Z3D011,T15,H 1986 GH,,2018-11-21 11:01:35.310,99mis,NULL,NULL,,,,3D1515,1
193,Z3D011,T15,H 1991 EF,,2018-11-21 11:01:54.420,99mis,NULL,NULL,,,,3D1515,1
194,Z3D011,T15,H 1995 BH,,2018-11-21 11:02:24.153,99mis,NULL,NULL,,,,3D1515,1
196,Z3D026,M24,B 9515 KXS,,2018-11-21 13:24:03.070,99mis,NULL,NULL,,,,3D2424,1
197,Z3D026,M24,B 9522 KXS,,2018-11-21 13:24:30.163,99mis,NULL,NULL,,,,3D2424,1
199,Z3D003,M24,B 9804 KYW,,2018-11-21 13:25:41.917,99mis,2019-08-21 10:37:01.067,24wmsadm1,,,,3D2424,1
200,Z3D026,M24,B 9517 KXS,,2018-11-21 13:26:13.170,99mis,2019-08-21 10:37:29.257,24wmsadm1,,,,3D2424,1
201,Z3D026,M24,B 9519 KXS,,2018-11-21 13:26:41.313,99mis,2019-08-21 10:37:46.600,24wmsadm1,,,,3D2424,1
202,Z3D003,M24,B 9805 KYW,,2018-11-21 13:27:04.017,99mis,2019-08-21 10:38:01.740,24wmsadm1,,,,3D2424,1
203,Z3D003,M24,B 9806 KYW,,2018-11-21 13:27:28.033,99mis,2019-08-21 10:38:24.570,24wmsadm1,,,,3D2424,1
204,Z3D002,M24,BA 8937 AC,,2018-11-21 13:27:49.130,99mis,2019-08-21 10:38:39.413,24wmsadm1,,,,3D2424,1
