72,Z3D014,TLG,G 1879 EE,,2017-02-24 18:40:31.113,NULL,2017-10-10 17:27:01.127,nlockr1,,,,3D1015,1
73,Z3D009,NLI,B 9018 TEH,,2017-02-24 18:40:31.200,NULL,2017-10-10 08:28:45.703,nlockr1,,,,,1
75,Z3D009,NLI,B 9387 TEH,,2017-02-24 18:40:40.507,NULL,2017-10-10 10:50:10.477,nlockr1,,,,,1
76,Z3D009,NLI,B 9007 FEH,,2017-02-24 18:40:40.593,NULL,2017-10-10 08:27:52.317,nlockr1,,,,,1
77,Z3D009,NLI,B 9008 FEH,,2017-02-24 18:40:40.673,NULL,2017-10-10 08:28:10.840,nlockr1,,,,,1
78,Z3D009,NLI,B 9388 TEH,,2017-02-24 18:40:40.757,NULL,2017-10-10 10:50:25.227,nlockr1,,,,3D1080,1
79,Z3D009,NLI,B 9401 TEH,,2017-02-24 18:40:40.833,NULL,2017-10-10 10:50:50.123,nlockr1,,,,,1
80,Z3D009,NLI,B 9480 TEH,,2017-02-24 18:40:40.920,NULL,2017-10-10 10:51:50.333,nlockr1,,,,,1
81,Z3D009,NLI,B 9035 TEI,,2017-02-24 18:40:41.000,NULL,2017-10-10 08:30:17.473,nlockr1,,,,,1
82,Z3D009,NLI,B 9043 TEH,,2017-02-24 18:40:41.083,NULL,2017-10-10 08:30:43.073,nlockr1,,,,,1
83,Z3D009,NLI,B 9385 TEH,,2017-02-24 18:40:41.163,NULL,2017-10-10 10:49:57.473,nlockr1,,,,,1
84,Z3D009,NLI,B 9027 TEH,,2017-02-24 18:40:41.243,NULL,2017-10-10 08:29:24.487,nlockr1,,,,,1
85,Z3D009,NLI,B 9511 TEH,,2017-02-24 18:40:41.317,NULL,2017-10-09 17:20:42.080,nlockr1,,,,,1
86,Z3D009,NLI,B 9061 FEH,,2017-02-24 18:40:41.393,NULL,2017-10-10 08:31:03.773,nlockr1,,,,,1
87,Z3D009,NLI,B 9063 FEH,,2017-02-24 18:40:41.470,NULL,2017-10-10 08:31:19.317,nlockr1,,,,,1
88,Z3D009,NLI,B 9071 FEH,,2017-02-24 18:40:41.550,NULL,2017-10-10 08:32:05.607,nlockr1,,,,,1
89,Z3D009,NLI,B 9068 FEH,,2017-02-24 18:40:41.633,NULL,2017-10-10 08:31:50.000,nlockr1,,,,,1
90,Z3D005,NLI,B 9574 FCB,NULL,2017-02-24 18:40:41.713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
91,Z3D002,NLI,B 9416 TCE,NULL,2017-02-24 18:40:41.790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
92,Z3D002,NLI,B 9785 TCF,NULL,2017-02-24 18:40:41.870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
93,Z3D003,NLI,B 9417 TCE,NULL,2017-02-24 18:40:41.947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
94,Z3D003,NLI,B 9067 WO,NULL,2017-02-24 18:40:42.030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
95,Z3D003,NLI,B 9318 FXR,NULL,2017-02-24 18:40:42.110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
96,Z3D003,NLI,B 9370 UO,NULL,2017-02-24 18:40:42.190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
97,Z3D005,NLI,B 9066 WO,NULL,2017-02-24 18:40:42.273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
98,Z3D003,NLI,B 9292 UO,NULL,2017-02-24 18:40:42.357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
99,Z3D011,NLI,B 9991 XQ,NULL,2017-02-24 18:40:42.433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
100,Z3D002,NLI,B 9136 TCJ,NULL,2017-02-24 18:40:42.517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
101,Z3D009,NLI,B 9817 UEM,,2017-02-24 18:40:42.600,NULL,2017-10-10 10:57:48.760,nlockr1,,,,,1
102,Z3D009,NLI,B 9110 UEK,,2017-02-24 18:40:42.680,NULL,2017-10-10 08:32:54.020,nlockr1,,,,,1
103,Z3D007,NLI,B 9187 SYK,NULL,2017-02-24 18:40:42.767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
104,Z3D009,NLI,B 9615 UEK,,2017-02-24 18:40:42.847,NULL,2017-10-10 10:53:23.510,nlockr1,,,,,1
105,Z3D009,NLI,B 9517 GI,,2017-02-24 18:40:42.930,NULL,2017-10-10 10:52:36.493,nlockr1,,,,,1
106,Z3D009,NLI,B 9213 UEM,,2017-02-24 18:40:43.010,NULL,2017-10-10 09:21:03.987,nlockr1,,,,,1
107,Z3D009,NLI,B 9169 UIV,,2017-02-24 18:40:43.090,NULL,2017-10-10 09:06:43.780,nlockr1,,,,,1
108,Z3D009,NLI,B 9168 UIV,,2017-02-24 18:40:43.167,NULL,2017-10-10 09:06:27.450,nlockr1,,,,,1
109,Z3D009,NLI,B 9230 PEH,,2017-02-24 18:40:43.247,NULL,2017-10-10 09:21:39.487,nlockr1,,,,,1
110,Z3D009,NLI,B 9869 UU,,2017-02-24 18:40:43.327,NULL,2017-10-10 10:58:48.840,nlockr1,,,,,1
111,Z3D009,NLI,B 9746 HB,,2017-02-24 18:40:43.407,NULL,2017-11-09 17:44:01.053,nlockr1,,,,,1
112,Z3D009,NLI,B 9149 UOK,,2017-02-24 18:40:43.490,NULL,2017-10-10 09:05:12.877,nlockr1,,,,,1
113,Z3D009,NLI,B 9237 AU,,2017-02-24 18:40:43.570,NULL,2017-10-10 09:21:55.473,nlockr1,,,,,1
114,Z3D009,NLI,B 9972 TR,,2017-02-24 18:40:43.650,NULL,2017-10-10 11:01:16.930,nlockr1,,,,,1
115,Z3D009,NLI,B 9824 JF,,2017-02-24 18:40:43.730,NULL,2017-10-10 10:57:58.463,nlockr1,,,,,1
116,Z3D015,SAM,BE 9273 AC,NULL,2017-02-24 18:40:43.810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
117,Z3D015,SAM,BE 9917 CP,NULL,2017-02-24 18:40:43.893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
118,Z3D014,SAM,BE 9278 CL,NULL,2017-02-24 18:40:43.973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
119,Z3D014,SAM,BE 9990 CK,NULL,2017-02-24 18:40:44.053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
120,Z3D014,SAM,BE 9819 CI,NULL,2017-02-24 18:40:44.133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
121,Z3D014,SAM,BE 9519 CS,NULL,2017-02-24 18:40:44.220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
122,Z3D013,SAM,BE 9022 CF,NULL,2017-02-24 18:40:44.300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
123,Z3D014,SAM,BE 9477 CK,NULL,2017-02-24 18:40:44.387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
